system,step,shared_future,fragmentation,coherence,survivability
recursive,52,1.0,0.2,1.0,1.0
recursive,53,1.0,0.2,1.0,1.0
recursive,54,1.0,0.2,1.0,1.0
recursive,55,1.0,0.2,1.0,1.0
recursive,56,1.0,0.2,1.0,1.0
recursive,57,1.0,0.2,1.0,1.0
recursive,58,1.0,0.2,1.0,1.0
recursive,59,1.0,0.2,1.0,1.0
recursive,60,1.0,0.2,1.0,1.0
recursive,61,1.0,0.2,1.0,1.0
recursive,62,1.0,0.2,1.0,1.0
recursive,63,1.0,0.2,1.0,1.0
recursive,64,1.0,0.2,1.0,1.0
recursive,65,1.0,0.2,1.0,1.0
recursive,66,1.0,0.2,1.0,1.0
recursive,67,1.0,0.2,1.0,1.0
recursive,68,1.0,0.2,1.0,1.0
recursive,69,1.0,0.2,1.0,1.0
recursive,70,1.0,0.2,1.0,1.0
recursive,71,1.0,0.2,1.0,1.0
recursive,72,1.0,0.2,1.0,1.0
recursive,73,1.0,0.2,1.0,1.0
recursive,74,1.0,0.2,1.0,1.0
recursive,75,1.0,0.2,1.0,1.0
recursive,76,1.0,0.2,1.0,1.0
recursive,77,1.0,0.2,1.0,1.0
recursive,78,1.0,0.2,1.0,1.0
recursive,79,1.0,0.2,1.0,1.0
recursive,80,1.0,0.2,1.0,1.0
recursive,81,1.0,0.2,1.0,1.0
recursive,82,1.0,0.2,1.0,1.0
recursive,83,1.0,0.2,1.0,1.0
recursive,84,1.0,0.2,1.0,1.0
recursive,85,1.0,0.2,1.0,1.0
recursive,86,1.0,0.2,1.0,1.0
recursive,87,1.0,0.2,1.0,1.0
recursive,88,1.0,0.2,1.0,1.0
recursive,89,1.0,0.2,1.0,1.0
recursive,90,1.0,0.2,1.0,1.0
recursive,91,1.0,0.2,1.0,1.0
recursive,92,1.0,0.2,1.0,1.0
recursive,93,1.0,0.2,1.0,1.0
recursive,94,1.0,0.2,1.0,1.0
recursive,95,1.0,0.2,1.0,1.0
recursive,96,1.0,0.2,1.0,1.0
recursive,97,1.0,0.2,1.0,1.0
recursive,98,1.0,0.2,1.0,1.0
recursive,99,1.0,0.2,1.0,1.0
recursive,100,1.0,0.2,1.0,0.9972
recursive,101,1.0,0.2,1.0,1.0
recursive,102,1.0,0.2,1.0,1.0
recursive,103,1.0,0.2,1.0,1.0
recursive,104,1.0,0.2,1.0,1.0
recursive,105,1.0,0.2,1.0,1.0
recursive,106,1.0,0.2,1.0,1.0
recursive,107,1.0,0.2,1.0,1.0
recursive,108,1.0,0.2,1.0,1.0
recursive,109,1.0,0.2,1.0,1.0
recursive,110,1.0,0.2,1.0,1.0
recursive,111,1.0,0.2,1.0,1.0
recursive,112,1.0,0.2,1.0,1.0
recursive,113,1.0,0.2,1.0,1.0
recursive,114,1.0,0.2,1.0,1.0
recursive,115,1.0,0.2,1.0,1.0
recursive,116,1.0,0.2,1.0,1.0
recursive,117,1.0,0.2,1.0,1.0
recursive,118,1.0,0.2,1.0,1.0
recursive,119,1.0,0.2,1.0,1.0
recursive,120,1.0,0.2,1.0,1.0
recursive,121,1.0,0.2,1.0,1.0
recursive,122,1.0,0.2,1.0,1.0
recursive,123,1.0,0.2,1.0,1.0
recursive,124,1.0,0.2,1.0,1.0
recursive,125,1.0,0.2,1.0,1.0
recursive,126,1.0,0.2,1.0,1.0
recursive,127,1.0,0.2,1.0,1.0
recursive,128,1.0,0.2,1.0,1.0
recursive,129,1.0,0.2,1.0,1.0
recursive,130,1.0,0.2,1.0,1.0
recursive,131,1.0,0.2,1.0,1.0
recursive,132,1.0,0.2,1.0,1.0
recursive,133,1.0,0.2,1.0,1.0
recursive,134,1.0,0.2,1.0,1.0
recursive,135,1.0,0.2,1.0,1.0
recursive,136,1.0,0.2,1.0,1.0
recursive,137,1.0,0.2,1.0,1.0
recursive,138,1.0,0.2,1.0,1.0
recursive,139,1.0,0.2,1.0,1.0
recursive,140,1.0,0.2,1.0,1.0
recursive,141,1.0,0.2,1.0,1.0
recursive,142,1.0,0.2,1.0,1.0
recursive,143,1.0,0.2,1.0,1.0
recursive,144,1.0,0.2,1.0,1.0
recursive,145,1.0,0.2,1.0,1.0
recursive,146,1.0,0.2,1.0,1.0
recursive,147,1.0,0.2,1.0,1.0
recursive,148,1.0,0.2,1.0,1.0
recursive,149,1.0,0.2,1.0,1.0
recursive,150,1.0,0.2,1.0,1.0
recursive,151,1.0,0.2,1.0,1.0
recursive,152,1.0,0.2,1.0,1.0
recursive,153,1.0,0.2,1.0,1.0
recursive,154,1.0,0.2,1.0,1.0
recursive,155,1.0,0.2,1.0,1.0
recursive,156,1.0,0.2,1.0,1.0
recursive,157,1.0,0.2,1.0,1.0
recursive,158,1.0,0.2,1.0,1.0
recursive,159,1.0,0.2,1.0,1.0
recursive,160,1.0,0.2,1.0,1.0
recursive,161,1.0,0.2,1.0,1.0
recursive,162,1.0,0.2,1.0,1.0
recursive,163,1.0,0.2,1.0,1.0
recursive,164,1.0,0.2,1.0,1.0
recursive,165,1.0,0.2,1.0,1.0
recursive,166,1.0,0.2,1.0,1.0
recursive,167,1.0,0.2,1.0,1.0
recursive,168,1.0,0.2,1.0,1.0
recursive,169,1.0,0.2,1.0,1.0
recursive,170,1.0,0.2,1.0,1.0
recursive,171,1.0,0.2,1.0,1.0
recursive,172,1.0,0.2,1.0,1.0
recursive,173,1.0,0.2,1.0,1.0
recursive,174,1.0,0.2,1.0,1.0
recursive,175,1.0,0.2,1.0,1.0
recursive,176,1.0,0.2,1.0,1.0
recursive,177,1.0,0.2,1.0,1.0
recursive,178,1.0,0.2,1.0,1.0
recursive,179,1.0,0.2,1.0,1.0
recursive,180,1.0,0.2,1.0,1.0
recursive,181,1.0,0.2,1.0,1.0
recursive,182,1.0,0.2,1.0,1.0
recursive,183,1.0,0.2,1.0,1.0
recursive,184,1.0,0.2,1.0,1.0
recursive,185,1.0,0.2,1.0,1.0
recursive,186,1.0,0.2,1.0,1.0
recursive,187,1.0,0.2,1.0,1.0
recursive,188,1.0,0.2,1.0,1.0
recursive,189,1.0,0.2,1.0,1.0
recursive,190,1.0,0.2,1.0,1.0
recursive,191,1.0,0.2,1.0,1.0
recursive,192,1.0,0.2,1.0,1.0
recursive,193,1.0,0.2,1.0,1.0
recursive,194,1.0,0.2,1.0,1.0
recursive,195,1.0,0.2,1.0,1.0
recursive,196,1.0,0.2,1.0,1.0
recursive,197,1.0,0.2,1.0,1.0
recursive,198,1.0,0.2,1.0,1.0
recursive,199,1.0,0.2,1.0,1.0
recursive,200,1.0,0.2,1.0,0.9972
recursive,201,1.0,0.2,1.0,1.0
recursive,202,1.0,0.2,1.0,1.0
recursive,203,1.0,0.2,1.0,1.0
recursive,204,1.0,0.2,1.0,1.0
recursive,205,1.0,0.2,1.0,1.0
recursive,206,1.0,0.2,1.0,1.0
recursive,207,1.0,0.2,1.0,1.0
recursive,208,1.0,0.2,1.0,1.0
recursive,209,1.0,0.2,1.0,1.0
recursive,210,1.0,0.2,1.0,1.0
recursive,211,1.0,0.2,1.0,1.0
recursive,212,1.0,0.2,1.0,1.0
recursive,213,1.0,0.2,1.0,1.0
recursive,214,1.0,0.2,1.0,1.0
recursive,215,1.0,0.2,1.0,1.0
recursive,216,1.0,0.2,1.0,1.0
recursive,217,1.0,0.2,1.0,1.0
recursive,218,1.0,0.2,1.0,1.0
recursive,219,1.0,0.2,1.0,1.0
recursive,220,1.0,0.2,1.0,1.0
recursive,221,1.0,0.2,1.0,1.0
recursive,222,1.0,0.2,1.0,1.0
recursive,223,1.0,0.2,1.0,1.0
recursive,224,1.0,0.2,1.0,1.0
recursive,225,1.0,0.2,1.0,1.0
recursive,226,1.0,0.2,1.0,1.0
recursive,227,1.0,0.2,1.0,1.0
recursive,228,1.0,0.2,1.0,1.0
recursive,229,1.0,0.2,1.0,1.0
recursive,230,1.0,0.2,1.0,1.0
recursive,231,1.0,0.2,1.0,1.0
recursive,232,1.0,0.2,1.0,1.0
recursive,233,1.0,0.2,1.0,1.0
recursive,234,1.0,0.2,1.0,1.0
recursive,235,1.0,0.2,1.0,1.0
recursive,236,1.0,0.2,1.0,1.0
recursive,237,1.0,0.2,1.0,1.0
recursive,238,1.0,0.2,1.0,1.0
recursive,239,1.0,0.2,1.0,1.0
recursive,240,1.0,0.2,1.0,1.0
recursive,241,1.0,0.2,1.0,1.0
recursive,242,1.0,0.2,1.0,1.0
recursive,243,1.0,0.2,1.0,1.0
recursive,244,1.0,0.2,1.0,1.0
recursive,245,1.0,0.2,1.0,1.0
recursive,246,1.0,0.2,1.0,1.0
recursive,247,1.0,0.2,1.0,1.0
recursive,248,1.0,0.2,1.0,1.0
recursive,249,1.0,0.2,1.0,1.0
recursive,250,1.0,0.2,1.0,1.0
recursive,251,1.0,0.2,1.0,1.0
recursive,252,1.0,0.2,1.0,1.0
recursive,253,1.0,0.2,1.0,1.0
recursive,254,1.0,0.2,1.0,1.0
recursive,255,1.0,0.2,1.0,1.0
recursive,256,1.0,0.2,1.0,1.0
recursive,257,1.0,0.2,1.0,1.0
recursive,258,1.0,0.2,1.0,1.0
recursive,259,1.0,0.2,1.0,1.0
recursive,260,1.0,0.2,1.0,1.0
recursive,261,1.0,0.2,1.0,1.0
recursive,262,1.0,0.2,1.0,1.0
recursive,263,1.0,0.2,1.0,1.0
recursive,264,1.0,0.2,1.0,1.0
recursive,265,1.0,0.2,1.0,1.0
recursive,266,1.0,0.2,1.0,1.0
recursive,267,1.0,0.2,1.0,1.0
recursive,268,1.0,0.2,1.0,1.0
recursive,269,1.0,0.2,1.0,1.0
recursive,270,1.0,0.2,1.0,1.0
recursive,271,1.0,0.2,1.0,1.0
recursive,272,1.0,0.2,1.0,1.0
recursive,273,1.0,0.2,1.0,1.0
recursive,274,1.0,0.2,1.0,1.0
recursive,275,1.0,0.2,1.0,1.0
recursive,276,1.0,0.2,1.0,1.0
recursive,277,1.0,0.2,1.0,1.0
recursive,278,1.0,0.2,1.0,1.0
recursive,279,1.0,0.2,1.0,1.0
recursive,280,1.0,0.2,1.0,1.0
recursive,281,1.0,0.2,1.0,1.0
recursive,282,1.0,0.2,1.0,1.0
recursive,283,1.0,0.2,1.0,1.0
recursive,284,1.0,0.2,1.0,1.0
recursive,285,1.0,0.2,1.0,1.0
recursive,286,1.0,0.2,1.0,1.0
recursive,287,1.0,0.2,1.0,1.0
recursive,288,1.0,0.2,1.0,1.0
recursive,289,1.0,0.2,1.0,1.0
recursive,290,1.0,0.2,1.0,1.0
recursive,291,1.0,0.2,1.0,1.0
recursive,292,1.0,0.2,1.0,1.0
recursive,293,1.0,0.2,1.0,1.0
recursive,294,1.0,0.2,1.0,1.0
recursive,295,1.0,0.2,1.0,1.0
recursive,296,1.0,0.2,1.0,1.0
recursive,297,1.0,0.2,1.0,1.0
recursive,298,1.0,0.2,1.0,1.0
recursive,299,1.0,0.2,1.0,1.0
recursive,300,1.0,0.2,1.0,0.9972
recursive,301,1.0,0.2,1.0,1.0
recursive,302,1.0,0.2,1.0,1.0
recursive,303,1.0,0.2,1.0,1.0
recursive,304,1.0,0.2,1.0,1.0
recursive,305,1.0,0.2,1.0,1.0
recursive,306,1.0,0.2,1.0,1.0
recursive,307,1.0,0.2,1.0,1.0
recursive,308,1.0,0.2,1.0,1.0
recursive,309,1.0,0.2,1.0,1.0
recursive,310,1.0,0.2,1.0,1.0
recursive,311,1.0,0.2,1.0,1.0
recursive,312,1.0,0.2,1.0,1.0
recursive,313,1.0,0.2,1.0,1.0
recursive,314,1.0,0.2,1.0,1.0
recursive,315,1.0,0.2,1.0,1.0
recursive,316,1.0,0.2,1.0,1.0
recursive,317,1.0,0.2,1.0,1.0
recursive,318,1.0,0.2,1.0,1.0
recursive,319,1.0,0.2,1.0,1.0
recursive,320,1.0,0.2,1.0,1.0
recursive,321,1.0,0.2,1.0,1.0
recursive,322,1.0,0.2,1.0,1.0
recursive,323,1.0,0.2,1.0,1.0
recursive,324,1.0,0.2,1.0,1.0
recursive,325,1.0,0.2,1.0,1.0
recursive,326,1.0,0.2,1.0,1.0
recursive,327,1.0,0.2,1.0,1.0
recursive,328,1.0,0.2,1.0,1.0
recursive,329,1.0,0.2,1.0,1.0
recursive,330,1.0,0.2,1.0,1.0
recursive,331,1.0,0.2,1.0,1.0
recursive,332,1.0,0.2,1.0,1.0
recursive,333,1.0,0.2,1.0,1.0
recursive,334,1.0,0.2,1.0,1.0
recursive,335,1.0,0.2,1.0,1.0
recursive,336,1.0,0.2,1.0,1.0
recursive,337,1.0,0.2,1.0,1.0
recursive,338,1.0,0.2,1.0,1.0
recursive,339,1.0,0.2,1.0,1.0
recursive,340,1.0,0.2,1.0,1.0
recursive,341,1.0,0.2,1.0,1.0
recursive,342,1.0,0.2,1.0,1.0
recursive,343,1.0,0.2,1.0,1.0
recursive,344,1.0,0.2,1.0,1.0
recursive,345,1.0,0.2,1.0,1.0
recursive,346,1.0,0.2,1.0,1.0
recursive,347,1.0,0.2,1.0,1.0
recursive,348,1.0,0.2,1.0,1.0
recursive,349,1.0,0.2,1.0,1.0
recursive,350,1.0,0.2,1.0,1.0
recursive,351,1.0,0.2,1.0,1.0
recursive,352,1.0,0.2,1.0,1.0
recursive,353,1.0,0.2,1.0,1.0
recursive,354,1.0,0.2,1.0,1.0
recursive,355,1.0,0.2,1.0,1.0
recursive,356,1.0,0.2,1.0,1.0
recursive,357,1.0,0.2,1.0,1.0
recursive,358,1.0,0.2,1.0,1.0
recursive,359,1.0,0.2,1.0,1.0
recursive,360,1.0,0.2,1.0,1.0
recursive,361,1.0,0.2,1.0,1.0
recursive,362,1.0,0.2,1.0,1.0
recursive,363,1.0,0.2,1.0,1.0
recursive,364,1.0,0.2,1.0,1.0
recursive,365,1.0,0.2,1.0,1.0
recursive,366,1.0,0.2,1.0,1.0
recursive,367,1.0,0.2,1.0,1.0
recursive,368,1.0,0.2,1.0,1.0
recursive,369,1.0,0.2,1.0,1.0
recursive,370,1.0,0.2,1.0,1.0
recursive,371,1.0,0.2,1.0,1.0
recursive,372,1.0,0.2,1.0,1.0
recursive,373,1.0,0.2,1.0,1.0
recursive,374,1.0,0.2,1.0,1.0
recursive,375,1.0,0.2,1.0,1.0
recursive,376,1.0,0.2,1.0,1.0
recursive,377,1.0,0.2,1.0,1.0
recursive,378,1.0,0.2,1.0,1.0
recursive,379,1.0,0.2,1.0,1.0
recursive,380,1.0,0.2,1.0,1.0
recursive,381,1.0,0.2,1.0,1.0
recursive,382,1.0,0.2,1.0,1.0
recursive,383,1.0,0.2,1.0,1.0
recursive,384,1.0,0.2,1.0,1.0
recursive,385,1.0,0.2,1.0,1.0
recursive,386,1.0,0.2,1.0,1.0
recursive,387,1.0,0.2,1.0,1.0
recursive,388,1.0,0.2,1.0,1.0
recursive,389,1.0,0.2,1.0,1.0
recursive,390,1.0,0.2,1.0,1.0
recursive,391,1.0,0.2,1.0,1.0
recursive,392,1.0,0.2,1.0,1.0
recursive,393,1.0,0.2,1.0,1.0
recursive,394,1.0,0.2,1.0,1.0
recursive,395,1.0,0.2,1.0,1.0
recursive,396,1.0,0.2,1.0,1.0
recursive,397,1.0,0.2,1.0,1.0
recursive,398,1.0,0.2,1.0,1.0
recursive,399,1.0,0.2,1.0,1.0
recursive,400,1.0,0.2,1.0,0.9972
recursive,401,1.0,0.2,1.0,1.0
recursive,402,1.0,0.2,1.0,1.0
recursive,403,1.0,0.2,1.0,1.0
recursive,404,1.0,0.2,1.0,1.0
recursive,405,1.0,0.2,1.0,1.0
recursive,406,1.0,0.2,1.0,1.0
recursive,407,1.0,0.2,1.0,1.0
recursive,408,1.0,0.2,1.0,1.0
recursive,409,1.0,0.2,1.0,1.0
recursive,410,1.0,0.2,1.0,1.0
recursive,411,1.0,0.2,1.0,1.0
recursive,412,1.0,0.2,1.0,1.0
recursive,413,1.0,0.2,1.0,1.0
recursive,414,1.0,0.2,1.0,1.0
recursive,415,1.0,0.2,1.0,1.0
recursive,416,1.0,0.2,1.0,1.0
recursive,417,1.0,0.2,1.0,1.0
recursive,418,1.0,0.2,1.0,1.0
recursive,419,1.0,0.2,1.0,1.0
recursive,420,1.0,0.2,1.0,1.0
recursive,421,1.0,0.2,1.0,1.0
recursive,422,1.0,0.2,1.0,1.0
recursive,423,1.0,0.2,1.0,1.0
recursive,424,1.0,0.2,1.0,1.0
recursive,425,1.0,0.2,1.0,1.0
recursive,426,1.0,0.2,1.0,1.0
recursive,427,1.0,0.2,1.0,1.0
recursive,428,1.0,0.2,1.0,1.0
recursive,429,1.0,0.2,1.0,1.0
recursive,430,1.0,0.2,1.0,1.0
recursive,431,1.0,0.2,1.0,1.0
recursive,432,1.0,0.2,1.0,1.0
recursive,433,1.0,0.2,1.0,1.0
recursive,434,1.0,0.2,1.0,1.0
recursive,435,1.0,0.2,1.0,1.0
recursive,436,1.0,0.2,1.0,1.0
recursive,437,1.0,0.2,1.0,1.0
recursive,438,1.0,0.2,1.0,1.0
recursive,439,1.0,0.2,1.0,1.0
recursive,440,1.0,0.2,1.0,1.0
recursive,441,1.0,0.2,1.0,1.0
recursive,442,1.0,0.2,1.0,1.0
recursive,443,1.0,0.2,1.0,1.0
recursive,444,1.0,0.2,1.0,1.0
recursive,445,1.0,0.2,1.0,1.0
recursive,446,1.0,0.2,1.0,1.0
recursive,447,1.0,0.2,1.0,1.0
recursive,448,1.0,0.2,1.0,1.0
recursive,449,1.0,0.2,1.0,1.0
recursive,450,1.0,0.2,1.0,1.0
recursive,451,1.0,0.2,1.0,1.0
recursive,452,1.0,0.2,1.0,1.0
recursive,453,1.0,0.2,1.0,1.0
recursive,454,1.0,0.2,1.0,1.0
recursive,455,1.0,0.2,1.0,1.0
recursive,456,1.0,0.2,1.0,1.0
recursive,457,1.0,0.2,1.0,1.0
recursive,458,1.0,0.2,1.0,1.0
recursive,459,1.0,0.2,1.0,1.0
recursive,460,1.0,0.2,1.0,1.0
recursive,461,1.0,0.2,1.0,1.0
recursive,462,1.0,0.2,1.0,1.0
recursive,463,1.0,0.2,1.0,1.0
recursive,464,1.0,0.2,1.0,1.0
recursive,465,1.0,0.2,1.0,1.0
recursive,466,1.0,0.2,1.0,1.0
recursive,467,1.0,0.2,1.0,1.0
recursive,468,1.0,0.2,1.0,1.0
recursive,469,1.0,0.2,1.0,1.0
recursive,470,1.0,0.2,1.0,1.0
recursive,471,1.0,0.2,1.0,1.0
recursive,472,1.0,0.2,1.0,1.0
recursive,473,1.0,0.2,1.0,1.0
recursive,474,1.0,0.2,1.0,1.0
recursive,475,1.0,0.2,1.0,1.0
recursive,476,1.0,0.2,1.0,1.0
recursive,477,1.0,0.2,1.0,1.0
recursive,478,1.0,0.2,1.0,1.0
recursive,479,1.0,0.2,1.0,1.0
recursive,480,1.0,0.2,1.0,1.0
recursive,481,1.0,0.2,1.0,1.0
recursive,482,1.0,0.2,1.0,1.0
recursive,483,1.0,0.2,1.0,1.0
recursive,484,1.0,0.2,1.0,1.0
recursive,485,1.0,0.2,1.0,1.0
recursive,486,1.0,0.2,1.0,1.0
recursive,487,1.0,0.2,1.0,1.0
recursive,488,1.0,0.2,1.0,1.0
recursive,489,1.0,0.2,1.0,1.0
recursive,490,1.0,0.2,1.0,1.0
recursive,491,1.0,0.2,1.0,1.0
recursive,492,1.0,0.2,1.0,1.0
recursive,493,1.0,0.2,1.0,1.0
recursive,494,1.0,0.2,1.0,1.0
recursive,495,1.0,0.2,1.0,1.0
recursive,496,1.0,0.2,1.0,1.0
recursive,497,1.0,0.2,1.0,1.0
recursive,498,1.0,0.2,1.0,1.0
recursive,499,1.0,0.2,1.0,1.0
recursive,500,1.0,0.2,1.0,0.9972
recursive,501,1.0,0.2,1.0,1.0
recursive,502,1.0,0.2,1.0,1.0
recursive,503,1.0,0.2,1.0,1.0
recursive,504,1.0,0.2,1.0,1.0
recursive,505,1.0,0.2,1.0,1.0
recursive,506,1.0,0.2,1.0,1.0
recursive,507,1.0,0.2,1.0,1.0
recursive,508,1.0,0.2,1.0,1.0
recursive,509,1.0,0.2,1.0,1.0
recursive,510,1.0,0.2,1.0,1.0
recursive,511,1.0,0.2,1.0,1.0
recursive,512,1.0,0.2,1.0,1.0
recursive,513,1.0,0.2,1.0,1.0
recursive,514,1.0,0.2,1.0,1.0
recursive,515,1.0,0.2,1.0,1.0
recursive,516,1.0,0.2,1.0,1.0
recursive,517,1.0,0.2,1.0,1.0
recursive,518,1.0,0.2,1.0,1.0
recursive,519,1.0,0.2,1.0,1.0
recursive,520,1.0,0.2,1.0,1.0
recursive,521,1.0,0.2,1.0,1.0
recursive,522,1.0,0.2,1.0,1.0
recursive,523,1.0,0.2,1.0,1.0
recursive,524,1.0,0.2,1.0,1.0
recursive,525,1.0,0.2,1.0,1.0
recursive,526,1.0,0.2,1.0,1.0
recursive,527,1.0,0.2,1.0,1.0
recursive,528,1.0,0.2,1.0,1.0
recursive,529,1.0,0.2,1.0,1.0
recursive,530,1.0,0.2,1.0,1.0
recursive,531,1.0,0.2,1.0,1.0
recursive,532,1.0,0.2,1.0,1.0
recursive,533,1.0,0.2,1.0,1.0
recursive,534,1.0,0.2,1.0,1.0
recursive,535,1.0,0.2,1.0,1.0
recursive,536,1.0,0.2,1.0,1.0
recursive,537,1.0,0.2,1.0,1.0
recursive,538,1.0,0.2,1.0,1.0
recursive,539,1.0,0.2,1.0,1.0
recursive,540,1.0,0.2,1.0,1.0
recursive,541,1.0,0.2,1.0,1.0
recursive,542,1.0,0.2,1.0,1.0
recursive,543,1.0,0.2,1.0,1.0
recursive,544,1.0,0.2,1.0,1.0
recursive,545,1.0,0.2,1.0,1.0
recursive,546,1.0,0.2,1.0,1.0
recursive,547,1.0,0.2,1.0,1.0
recursive,548,1.0,0.2,1.0,1.0
recursive,549,1.0,0.2,1.0,1.0
recursive,550,1.0,0.2,1.0,1.0
recursive,551,1.0,0.2,1.0,1.0
recursive,552,1.0,0.2,1.0,1.0
recursive,553,1.0,0.2,1.0,1.0
recursive,554,1.0,0.2,1.0,1.0
recursive,555,1.0,0.2,1.0,1.0
recursive,556,1.0,0.2,1.0,1.0
recursive,557,1.0,0.2,1.0,1.0
recursive,558,1.0,0.2,1.0,1.0
recursive,559,1.0,0.2,1.0,1.0
recursive,560,1.0,0.2,1.0,1.0
recursive,561,1.0,0.2,1.0,1.0
recursive,562,1.0,0.2,1.0,1.0
recursive,563,1.0,0.2,1.0,1.0
recursive,564,1.0,0.2,1.0,1.0
recursive,565,1.0,0.2,1.0,1.0
recursive,566,1.0,0.2,1.0,1.0
recursive,567,1.0,0.2,1.0,1.0
recursive,568,1.0,0.2,1.0,1.0
recursive,569,1.0,0.2,1.0,1.0
recursive,570,1.0,0.2,1.0,1.0
recursive,571,1.0,0.2,1.0,1.0
recursive,572,1.0,0.2,1.0,1.0
recursive,573,1.0,0.2,1.0,1.0
recursive,574,1.0,0.2,1.0,1.0
recursive,575,1.0,0.2,1.0,1.0
recursive,576,1.0,0.2,1.0,1.0
recursive,577,1.0,0.2,1.0,1.0
recursive,578,1.0,0.2,1.0,1.0
recursive,579,1.0,0.2,1.0,1.0
recursive,580,1.0,0.2,1.0,1.0
recursive,581,1.0,0.2,1.0,1.0
recursive,582,1.0,0.2,1.0,1.0
recursive,583,1.0,0.2,1.0,1.0
recursive,584,1.0,0.2,1.0,1.0
recursive,585,1.0,0.2,1.0,1.0
recursive,586,1.0,0.2,1.0,1.0
recursive,587,1.0,0.2,1.0,1.0
recursive,588,1.0,0.2,1.0,1.0
recursive,589,1.0,0.2,1.0,1.0
recursive,590,1.0,0.2,1.0,1.0
recursive,591,1.0,0.2,1.0,1.0
recursive,592,1.0,0.2,1.0,1.0
recursive,593,1.0,0.2,1.0,1.0
recursive,594,1.0,0.2,1.0,1.0
recursive,595,1.0,0.2,1.0,1.0
recursive,596,1.0,0.2,1.0,1.0
recursive,597,1.0,0.2,1.0,1.0
recursive,598,1.0,0.2,1.0,1.0
recursive,599,1.0,0.2,1.0,1.0
recursive,600,1.0,0.2,1.0,0.9972
recursive,601,1.0,0.2,1.0,1.0
recursive,602,1.0,0.2,1.0,1.0
recursive,603,1.0,0.2,1.0,1.0
recursive,604,1.0,0.2,1.0,1.0
recursive,605,1.0,0.2,1.0,1.0
recursive,606,1.0,0.2,1.0,1.0
recursive,607,1.0,0.2,1.0,1.0
recursive,608,1.0,0.2,1.0,1.0
recursive,609,1.0,0.2,1.0,1.0
recursive,610,1.0,0.2,1.0,1.0
recursive,611,1.0,0.2,1.0,1.0
recursive,612,1.0,0.2,1.0,1.0
recursive,613,1.0,0.2,1.0,1.0
recursive,614,1.0,0.2,1.0,1.0
recursive,615,1.0,0.2,1.0,1.0
recursive,616,1.0,0.2,1.0,1.0
recursive,617,1.0,0.2,1.0,1.0
recursive,618,1.0,0.2,1.0,1.0
recursive,619,1.0,0.2,1.0,1.0
recursive,620,1.0,0.2,1.0,1.0
recursive,621,1.0,0.2,1.0,1.0
recursive,622,1.0,0.2,1.0,1.0
recursive,623,1.0,0.2,1.0,1.0
recursive,624,1.0,0.2,1.0,1.0
recursive,625,1.0,0.2,1.0,1.0
recursive,626,1.0,0.2,1.0,1.0
recursive,627,1.0,0.2,1.0,1.0
recursive,628,1.0,0.2,1.0,1.0
recursive,629,1.0,0.2,1.0,1.0
recursive,630,1.0,0.2,1.0,1.0
recursive,631,1.0,0.2,1.0,1.0
recursive,632,1.0,0.2,1.0,1.0
recursive,633,1.0,0.2,1.0,1.0
recursive,634,1.0,0.2,1.0,1.0
recursive,635,1.0,0.2,1.0,1.0
recursive,636,1.0,0.2,1.0,1.0
recursive,637,1.0,0.2,1.0,1.0
recursive,638,1.0,0.2,1.0,1.0
recursive,639,1.0,0.2,1.0,1.0
recursive,640,1.0,0.2,1.0,1.0
recursive,641,1.0,0.2,1.0,1.0
recursive,642,1.0,0.2,1.0,1.0
recursive,643,1.0,0.2,1.0,1.0
recursive,644,1.0,0.2,1.0,1.0
recursive,645,1.0,0.2,1.0,1.0
recursive,646,1.0,0.2,1.0,1.0
recursive,647,1.0,0.2,1.0,1.0
recursive,648,1.0,0.2,1.0,1.0
recursive,649,1.0,0.2,1.0,1.0
recursive,650,1.0,0.2,1.0,1.0
recursive,651,1.0,0.2,1.0,1.0
recursive,652,1.0,0.2,1.0,1.0
recursive,653,1.0,0.2,1.0,1.0
recursive,654,1.0,0.2,1.0,1.0
recursive,655,1.0,0.2,1.0,1.0
recursive,656,1.0,0.2,1.0,1.0
recursive,657,1.0,0.2,1.0,1.0
recursive,658,1.0,0.2,1.0,1.0
recursive,659,1.0,0.2,1.0,1.0
recursive,660,1.0,0.2,1.0,1.0
recursive,661,1.0,0.2,1.0,1.0
recursive,662,1.0,0.2,1.0,1.0
recursive,663,1.0,0.2,1.0,1.0
recursive,664,1.0,0.2,1.0,1.0
recursive,665,1.0,0.2,1.0,1.0
recursive,666,1.0,0.2,1.0,1.0
recursive,667,1.0,0.2,1.0,1.0
recursive,668,1.0,0.2,1.0,1.0
recursive,669,1.0,0.2,1.0,1.0
recursive,670,1.0,0.2,1.0,1.0
recursive,671,1.0,0.2,1.0,1.0
recursive,672,1.0,0.2,1.0,1.0
recursive,673,1.0,0.2,1.0,1.0
recursive,674,1.0,0.2,1.0,1.0
recursive,675,1.0,0.2,1.0,1.0
recursive,676,1.0,0.2,1.0,1.0
recursive,677,1.0,0.2,1.0,1.0
recursive,678,1.0,0.2,1.0,1.0
recursive,679,1.0,0.2,1.0,1.0
recursive,680,1.0,0.2,1.0,1.0
recursive,681,1.0,0.2,1.0,1.0
recursive,682,1.0,0.2,1.0,1.0
recursive,683,1.0,0.2,1.0,1.0
recursive,684,1.0,0.2,1.0,1.0
recursive,685,1.0,0.2,1.0,1.0
recursive,686,1.0,0.2,1.0,1.0
