system,seed,has_collapse,metric,threshold,alert_index,lead_time,detected_before_collapse,false_positive
ar_degrade,5,True,va_risk,0.45,331,89,True,False
ar_degrade,5,True,va_risk,0.5,334,86,True,False
ar_degrade,5,True,va_risk,0.55,342,78,True,False
ar_degrade,5,True,va_risk,0.6,350,70,True,False
ar_degrade,5,True,va_risk,0.65,353,67,True,False
ar_degrade,5,True,va_risk,0.7,450,-30,False,False
ar_degrade,5,True,va_risk,0.75,465,-45,False,False
ar_degrade,5,True,va_risk,0.8,468,-48,False,False
ar_degrade,5,True,va_risk,0.85,469,-49,False,False
ar_degrade,5,True,va_risk,0.9,470,-50,False,False
ar_degrade,6,True,mean_risk,0.3,126,294,True,False
ar_degrade,6,True,mean_risk,0.35,228,192,True,False
ar_degrade,6,True,mean_risk,0.4,388,32,True,False
ar_degrade,6,True,mean_risk,0.45,406,14,True,False
ar_degrade,6,True,mean_risk,0.5,454,-34,False,False
ar_degrade,6,True,mean_risk,0.55,454,-34,False,False
ar_degrade,6,True,mean_risk,0.6,456,-36,False,False
ar_degrade,6,True,mean_risk,0.65,458,-38,False,False
ar_degrade,6,True,mean_risk,0.7,462,-42,False,False
ar_degrade,6,True,mean_risk,0.75,470,-50,False,False
ar_degrade,6,True,mean_risk,0.8,490,-70,False,False
ar_degrade,6,True,mean_risk,0.85,558,-138,False,False
ar_degrade,6,True,mean_risk,0.9,,,False,False
ar_degrade,6,True,recovery_core_risk,0.3,110,310,True,False
ar_degrade,6,True,recovery_core_risk,0.35,172,248,True,False
ar_degrade,6,True,recovery_core_risk,0.4,183,237,True,False
ar_degrade,6,True,recovery_core_risk,0.45,196,224,True,False
ar_degrade,6,True,recovery_core_risk,0.5,236,184,True,False
ar_degrade,6,True,recovery_core_risk,0.55,437,-17,False,False
ar_degrade,6,True,recovery_core_risk,0.6,446,-26,False,False
ar_degrade,6,True,recovery_core_risk,0.65,454,-34,False,False
ar_degrade,6,True,recovery_core_risk,0.7,456,-36,False,False
ar_degrade,6,True,recovery_core_risk,0.75,459,-39,False,False
ar_degrade,6,True,recovery_core_risk,0.8,464,-44,False,False
ar_degrade,6,True,recovery_core_risk,0.85,472,-52,False,False
ar_degrade,6,True,recovery_core_risk,0.9,515,-95,False,False
ar_degrade,6,True,ac_rl_core,0.3,177,243,True,False
ar_degrade,6,True,ac_rl_core,0.35,193,227,True,False
ar_degrade,6,True,ac_rl_core,0.4,257,163,True,False
ar_degrade,6,True,ac_rl_core,0.45,438,-18,False,False
ar_degrade,6,True,ac_rl_core,0.5,455,-35,False,False
ar_degrade,6,True,ac_rl_core,0.55,457,-37,False,False
ar_degrade,6,True,ac_rl_core,0.6,459,-39,False,False
ar_degrade,6,True,ac_rl_core,0.65,461,-41,False,False
ar_degrade,6,True,ac_rl_core,0.7,465,-45,False,False
ar_degrade,6,True,ac_rl_core,0.75,470,-50,False,False
ar_degrade,6,True,ac_rl_core,0.8,475,-55,False,False
ar_degrade,6,True,ac_rl_core,0.85,525,-105,False,False
ar_degrade,6,True,ac_rl_core,0.9,556,-136,False,False
ar_degrade,6,True,ac_risk,0.3,102,318,True,False
ar_degrade,6,True,ac_risk,0.35,110,310,True,False
ar_degrade,6,True,ac_risk,0.4,141,279,True,False
ar_degrade,6,True,ac_risk,0.45,172,248,True,False
ar_degrade,6,True,ac_risk,0.5,182,238,True,False
ar_degrade,6,True,ac_risk,0.55,193,227,True,False
ar_degrade,6,True,ac_risk,0.6,237,183,True,False
ar_degrade,6,True,ac_risk,0.65,436,-16,False,False
ar_degrade,6,True,ac_risk,0.7,438,-18,False,False
ar_degrade,6,True,ac_risk,0.75,455,-35,False,False
ar_degrade,6,True,ac_risk,0.8,457,-37,False,False
ar_degrade,6,True,ac_risk,0.85,460,-40,False,False
ar_degrade,6,True,ac_risk,0.9,465,-45,False,False
ar_degrade,6,True,rl_risk,0.3,456,-36,False,False
ar_degrade,6,True,rl_risk,0.35,458,-38,False,False
ar_degrade,6,True,rl_risk,0.4,460,-40,False,False
ar_degrade,6,True,rl_risk,0.45,463,-43,False,False
ar_degrade,6,True,rl_risk,0.5,465,-45,False,False
ar_degrade,6,True,rl_risk,0.55,469,-49,False,False
ar_degrade,6,True,rl_risk,0.6,471,-51,False,False
ar_degrade,6,True,rl_risk,0.65,475,-55,False,False
ar_degrade,6,True,rl_risk,0.7,509,-89,False,False
ar_degrade,6,True,rl_risk,0.75,527,-107,False,False
ar_degrade,6,True,rl_risk,0.8,554,-134,False,False
ar_degrade,6,True,rl_risk,0.85,558,-138,False,False
ar_degrade,6,True,rl_risk,0.9,564,-144,False,False
ar_degrade,6,True,va_risk,0.3,120,300,True,False
ar_degrade,6,True,va_risk,0.35,125,295,True,False
ar_degrade,6,True,va_risk,0.4,126,294,True,False
ar_degrade,6,True,va_risk,0.45,126,294,True,False
ar_degrade,6,True,va_risk,0.5,140,280,True,False
ar_degrade,6,True,va_risk,0.55,153,267,True,False
ar_degrade,6,True,va_risk,0.6,405,15,True,False
ar_degrade,6,True,va_risk,0.65,457,-37,False,False
ar_degrade,6,True,va_risk,0.7,457,-37,False,False
ar_degrade,6,True,va_risk,0.75,458,-38,False,False
ar_degrade,6,True,va_risk,0.8,461,-41,False,False
ar_degrade,6,True,va_risk,0.85,466,-46,False,False
ar_degrade,6,True,va_risk,0.9,473,-53,False,False
ar_degrade,7,True,mean_risk,0.3,206,214,True,False
ar_degrade,7,True,mean_risk,0.35,232,188,True,False
ar_degrade,7,True,mean_risk,0.4,251,169,True,False
ar_degrade,7,True,mean_risk,0.45,379,41,True,False
ar_degrade,7,True,mean_risk,0.5,452,-32,False,False
ar_degrade,7,True,mean_risk,0.55,453,-33,False,False
ar_degrade,7,True,mean_risk,0.6,457,-37,False,False
ar_degrade,7,True,mean_risk,0.65,481,-61,False,False
ar_degrade,7,True,mean_risk,0.7,484,-64,False,False
ar_degrade,7,True,mean_risk,0.75,515,-95,False,False
ar_degrade,7,True,mean_risk,0.8,521,-101,False,False
ar_degrade,7,True,mean_risk,0.85,573,-153,False,False
ar_degrade,7,True,mean_risk,0.9,,,False,False
ar_degrade,7,True,recovery_core_risk,0.3,206,214,True,False
ar_degrade,7,True,recovery_core_risk,0.35,222,198,True,False
ar_degrade,7,True,recovery_core_risk,0.4,234,186,True,False
ar_degrade,7,True,recovery_core_risk,0.45,251,169,True,False
ar_degrade,7,True,recovery_core_risk,0.5,276,144,True,False
ar_degrade,7,True,recovery_core_risk,0.55,451,-31,False,False
ar_degrade,7,True,recovery_core_risk,0.6,452,-32,False,False
ar_degrade,7,True,recovery_core_risk,0.65,455,-35,False,False
ar_degrade,7,True,recovery_core_risk,0.7,480,-60,False,False
ar_degrade,7,True,recovery_core_risk,0.75,483,-63,False,False
ar_degrade,7,True,recovery_core_risk,0.8,486,-66,False,False
ar_degrade,7,True,recovery_core_risk,0.85,512,-92,False,False
ar_degrade,7,True,recovery_core_risk,0.9,520,-100,False,False
ar_degrade,7,True,ac_rl_core,0.3,231,189,True,False
ar_degrade,7,True,ac_rl_core,0.35,252,168,True,False
ar_degrade,7,True,ac_rl_core,0.4,391,29,True,False
ar_degrade,7,True,ac_rl_core,0.45,452,-32,False,False
ar_degrade,7,True,ac_rl_core,0.5,455,-35,False,False
ar_degrade,7,True,ac_rl_core,0.55,459,-39,False,False
ar_degrade,7,True,ac_rl_core,0.6,482,-62,False,False
ar_degrade,7,True,ac_rl_core,0.65,485,-65,False,False
ar_degrade,7,True,ac_rl_core,0.7,491,-71,False,False
ar_degrade,7,True,ac_rl_core,0.75,509,-89,False,False
ar_degrade,7,True,ac_rl_core,0.8,518,-98,False,False
ar_degrade,7,True,ac_rl_core,0.85,523,-103,False,False
ar_degrade,7,True,ac_rl_core,0.9,549,-129,False,False
ar_degrade,7,True,ac_risk,0.3,100,320,True,False
ar_degrade,7,True,ac_risk,0.35,102,318,True,False
ar_degrade,7,True,ac_risk,0.4,218,202,True,False
ar_degrade,7,True,ac_risk,0.45,229,191,True,False
ar_degrade,7,True,ac_risk,0.5,234,186,True,False
ar_degrade,7,True,ac_risk,0.55,252,168,True,False
ar_degrade,7,True,ac_risk,0.6,263,157,True,False
ar_degrade,7,True,ac_risk,0.65,451,-31,False,False
ar_degrade,7,True,ac_risk,0.7,453,-33,False,False
ar_degrade,7,True,ac_risk,0.75,456,-36,False,False
ar_degrade,7,True,ac_risk,0.8,462,-42,False,False
ar_degrade,7,True,ac_risk,0.85,483,-63,False,False
ar_degrade,7,True,ac_risk,0.9,488,-68,False,False
ar_degrade,7,True,rl_risk,0.3,459,-39,False,False
ar_degrade,7,True,rl_risk,0.35,481,-61,False,False
ar_degrade,7,True,rl_risk,0.4,484,-64,False,False
ar_degrade,7,True,rl_risk,0.45,486,-66,False,False
ar_degrade,7,True,rl_risk,0.5,491,-71,False,False
ar_degrade,7,True,rl_risk,0.55,506,-86,False,False
ar_degrade,7,True,rl_risk,0.6,512,-92,False,False
ar_degrade,7,True,rl_risk,0.65,517,-97,False,False
ar_degrade,7,True,rl_risk,0.7,520,-100,False,False
ar_degrade,7,True,rl_risk,0.75,525,-105,False,False
ar_degrade,7,True,rl_risk,0.8,537,-117,False,False
ar_degrade,7,True,rl_risk,0.85,557,-137,False,False
ar_degrade,7,True,rl_risk,0.9,566,-146,False,False
ar_degrade,7,True,va_risk,0.3,136,284,True,False
ar_degrade,7,True,va_risk,0.35,206,214,True,False
ar_degrade,7,True,va_risk,0.4,223,197,True,False
ar_degrade,7,True,va_risk,0.45,224,196,True,False
ar_degrade,7,True,va_risk,0.5,229,191,True,False
ar_degrade,7,True,va_risk,0.55,232,188,True,False
ar_degrade,7,True,va_risk,0.6,235,185,True,False
ar_degrade,7,True,va_risk,0.65,236,184,True,False
ar_degrade,7,True,va_risk,0.7,459,-39,False,False
ar_degrade,7,True,va_risk,0.75,482,-62,False,False
ar_degrade,7,True,va_risk,0.8,485,-65,False,False
ar_degrade,7,True,va_risk,0.85,582,-162,False,False
ar_degrade,7,True,va_risk,0.9,591,-171,False,False
ar_degrade,8,True,mean_risk,0.3,193,227,True,False
ar_degrade,8,True,mean_risk,0.35,194,226,True,False
ar_degrade,8,True,mean_risk,0.4,321,99,True,False
ar_degrade,8,True,mean_risk,0.45,321,99,True,False
ar_degrade,8,True,mean_risk,0.5,395,25,True,False
ar_degrade,8,True,mean_risk,0.55,439,-19,False,False
ar_degrade,8,True,mean_risk,0.6,450,-30,False,False
ar_degrade,8,True,mean_risk,0.65,461,-41,False,False
ar_degrade,8,True,mean_risk,0.7,473,-53,False,False
ar_degrade,8,True,mean_risk,0.75,480,-60,False,False
ar_degrade,8,True,mean_risk,0.8,531,-111,False,False
ar_degrade,8,True,mean_risk,0.85,546,-126,False,False
ar_degrade,8,True,mean_risk,0.9,,,False,False
ar_degrade,8,True,recovery_core_risk,0.3,99,321,True,False
ar_degrade,8,True,recovery_core_risk,0.35,194,226,True,False
ar_degrade,8,True,recovery_core_risk,0.4,221,199,True,False
ar_degrade,8,True,recovery_core_risk,0.45,223,197,True,False
ar_degrade,8,True,recovery_core_risk,0.5,322,98,True,False
ar_degrade,8,True,recovery_core_risk,0.55,352,68,True,False
ar_degrade,8,True,recovery_core_risk,0.6,381,39,True,False
ar_degrade,8,True,recovery_core_risk,0.65,439,-19,False,False
ar_degrade,8,True,recovery_core_risk,0.7,452,-32,False,False
ar_degrade,8,True,recovery_core_risk,0.75,461,-41,False,False
ar_degrade,8,True,recovery_core_risk,0.8,473,-53,False,False
ar_degrade,8,True,recovery_core_risk,0.85,479,-59,False,False
ar_degrade,8,True,recovery_core_risk,0.9,497,-77,False,False
ar_degrade,8,True,ac_rl_core,0.3,221,199,True,False
ar_degrade,8,True,ac_rl_core,0.35,319,101,True,False
ar_degrade,8,True,ac_rl_core,0.4,350,70,True,False
ar_degrade,8,True,ac_rl_core,0.45,381,39,True,False
ar_degrade,8,True,ac_rl_core,0.5,385,35,True,False
ar_degrade,8,True,ac_rl_core,0.55,448,-28,False,False
ar_degrade,8,True,ac_rl_core,0.6,454,-34,False,False
ar_degrade,8,True,ac_rl_core,0.65,464,-44,False,False
ar_degrade,8,True,ac_rl_core,0.7,474,-54,False,False
ar_degrade,8,True,ac_rl_core,0.75,479,-59,False,False
ar_degrade,8,True,ac_rl_core,0.8,484,-64,False,False
ar_degrade,8,True,ac_rl_core,0.85,514,-94,False,False
ar_degrade,8,True,ac_rl_core,0.9,532,-112,False,False
ar_degrade,8,True,ac_risk,0.3,99,321,True,False
ar_degrade,8,True,ac_risk,0.35,99,321,True,False
ar_degrade,8,True,ac_risk,0.4,194,226,True,False
ar_degrade,8,True,ac_risk,0.45,207,213,True,False
ar_degrade,8,True,ac_risk,0.5,221,199,True,False
ar_degrade,8,True,ac_risk,0.55,318,102,True,False
ar_degrade,8,True,ac_risk,0.6,338,82,True,False
ar_degrade,8,True,ac_risk,0.65,352,68,True,False
ar_degrade,8,True,ac_risk,0.7,381,39,True,False
ar_degrade,8,True,ac_risk,0.75,385,35,True,False
ar_degrade,8,True,ac_risk,0.8,449,-29,False,False
ar_degrade,8,True,ac_risk,0.85,456,-36,False,False
ar_degrade,8,True,ac_risk,0.9,473,-53,False,False
ar_degrade,8,True,rl_risk,0.3,448,-28,False,False
ar_degrade,8,True,rl_risk,0.35,454,-34,False,False
ar_degrade,8,True,rl_risk,0.4,462,-42,False,False
ar_degrade,8,True,rl_risk,0.45,466,-46,False,False
ar_degrade,8,True,rl_risk,0.5,474,-54,False,False
ar_degrade,8,True,rl_risk,0.55,478,-58,False,False
ar_degrade,8,True,rl_risk,0.6,481,-61,False,False
ar_degrade,8,True,rl_risk,0.65,484,-64,False,False
ar_degrade,8,True,rl_risk,0.7,491,-71,False,False
ar_degrade,8,True,rl_risk,0.75,517,-97,False,False
ar_degrade,8,True,rl_risk,0.8,528,-108,False,False
ar_degrade,8,True,rl_risk,0.85,536,-116,False,False
ar_degrade,8,True,rl_risk,0.9,553,-133,False,False
ar_degrade,8,True,va_risk,0.3,180,240,True,False
ar_degrade,8,True,va_risk,0.35,181,239,True,False
ar_degrade,8,True,va_risk,0.4,183,237,True,False
ar_degrade,8,True,va_risk,0.45,185,235,True,False
ar_degrade,8,True,va_risk,0.5,192,228,True,False
ar_degrade,8,True,va_risk,0.55,193,227,True,False
ar_degrade,8,True,va_risk,0.6,349,71,True,False
ar_degrade,8,True,va_risk,0.65,352,68,True,False
ar_degrade,8,True,va_risk,0.7,478,-58,False,False
ar_degrade,8,True,va_risk,0.75,481,-61,False,False
ar_degrade,8,True,va_risk,0.8,484,-64,False,False
ar_degrade,8,True,va_risk,0.85,546,-126,False,False
ar_degrade,8,True,va_risk,0.9,552,-132,False,False
ar_degrade,9,True,mean_risk,0.3,182,238,True,False
ar_degrade,9,True,mean_risk,0.35,256,164,True,False
ar_degrade,9,True,mean_risk,0.4,267,153,True,False
ar_degrade,9,True,mean_risk,0.45,270,150,True,False
ar_degrade,9,True,mean_risk,0.5,431,-11,False,False
ar_degrade,9,True,mean_risk,0.55,459,-39,False,False
ar_degrade,9,True,mean_risk,0.6,460,-40,False,False
ar_degrade,9,True,mean_risk,0.65,463,-43,False,False
ar_degrade,9,True,mean_risk,0.7,478,-58,False,False
ar_degrade,9,True,mean_risk,0.75,489,-69,False,False
ar_degrade,9,True,mean_risk,0.8,541,-121,False,False
ar_degrade,9,True,mean_risk,0.85,570,-150,False,False
ar_degrade,9,True,mean_risk,0.9,,,False,False
ar_degrade,9,True,recovery_core_risk,0.3,182,238,True,False
ar_degrade,9,True,recovery_core_risk,0.35,229,191,True,False
ar_degrade,9,True,recovery_core_risk,0.4,253,167,True,False
ar_degrade,9,True,recovery_core_risk,0.45,256,164,True,False
ar_degrade,9,True,recovery_core_risk,0.5,267,153,True,False
ar_degrade,9,True,recovery_core_risk,0.55,274,146,True,False
ar_degrade,9,True,recovery_core_risk,0.6,323,97,True,False
ar_degrade,9,True,recovery_core_risk,0.65,459,-39,False,False
ar_degrade,9,True,recovery_core_risk,0.7,461,-41,False,False
ar_degrade,9,True,recovery_core_risk,0.75,465,-45,False,False
ar_degrade,9,True,recovery_core_risk,0.8,478,-58,False,False
ar_degrade,9,True,recovery_core_risk,0.85,492,-72,False,False
ar_degrade,9,True,recovery_core_risk,0.9,521,-101,False,False
ar_degrade,9,True,ac_rl_core,0.3,255,165,True,False
ar_degrade,9,True,ac_rl_core,0.35,265,155,True,False
ar_degrade,9,True,ac_rl_core,0.4,268,152,True,False
ar_degrade,9,True,ac_rl_core,0.45,314,106,True,False
ar_degrade,9,True,ac_rl_core,0.5,324,96,True,False
ar_degrade,9,True,ac_rl_core,0.55,461,-41,False,False
ar_degrade,9,True,ac_rl_core,0.6,464,-44,False,False
ar_degrade,9,True,ac_rl_core,0.65,473,-53,False,False
ar_degrade,9,True,ac_rl_core,0.7,480,-60,False,False
ar_degrade,9,True,ac_rl_core,0.75,488,-68,False,False
ar_degrade,9,True,ac_rl_core,0.8,502,-82,False,False
ar_degrade,9,True,ac_rl_core,0.85,521,-101,False,False
ar_degrade,9,True,ac_rl_core,0.9,543,-123,False,False
ar_degrade,9,True,ac_risk,0.3,215,205,True,False
ar_degrade,9,True,ac_risk,0.35,222,198,True,False
ar_degrade,9,True,ac_risk,0.4,231,189,True,False
ar_degrade,9,True,ac_risk,0.45,254,166,True,False
ar_degrade,9,True,ac_risk,0.5,255,165,True,False
ar_degrade,9,True,ac_risk,0.55,265,155,True,False
ar_degrade,9,True,ac_risk,0.6,268,152,True,False
ar_degrade,9,True,ac_risk,0.65,274,146,True,False
ar_degrade,9,True,ac_risk,0.7,320,100,True,False
ar_degrade,9,True,ac_risk,0.75,325,95,True,False
ar_degrade,9,True,ac_risk,0.8,462,-42,False,False
ar_degrade,9,True,ac_risk,0.85,465,-45,False,False
ar_degrade,9,True,ac_risk,0.9,479,-59,False,False
ar_degrade,9,True,rl_risk,0.3,461,-41,False,False
ar_degrade,9,True,rl_risk,0.35,463,-43,False,False
ar_degrade,9,True,rl_risk,0.4,467,-47,False,False
ar_degrade,9,True,rl_risk,0.45,477,-57,False,False
ar_degrade,9,True,rl_risk,0.5,480,-60,False,False
ar_degrade,9,True,rl_risk,0.55,485,-65,False,False
ar_degrade,9,True,rl_risk,0.6,491,-71,False,False
ar_degrade,9,True,rl_risk,0.65,502,-82,False,False
ar_degrade,9,True,rl_risk,0.7,515,-95,False,False
ar_degrade,9,True,rl_risk,0.75,523,-103,False,False
ar_degrade,9,True,rl_risk,0.8,539,-119,False,False
ar_degrade,9,True,rl_risk,0.85,556,-136,False,False
ar_degrade,9,True,rl_risk,0.9,568,-148,False,False
ar_degrade,9,True,va_risk,0.3,124,296,True,False
ar_degrade,9,True,va_risk,0.35,125,295,True,False
ar_degrade,9,True,va_risk,0.4,135,285,True,False
ar_degrade,9,True,va_risk,0.45,267,153,True,False
ar_degrade,9,True,va_risk,0.5,268,152,True,False
ar_degrade,9,True,va_risk,0.55,269,151,True,False
ar_degrade,9,True,va_risk,0.6,282,138,True,False
ar_degrade,9,True,va_risk,0.65,282,138,True,False
ar_degrade,9,True,va_risk,0.7,424,-4,False,False
ar_degrade,9,True,va_risk,0.75,425,-5,False,False
ar_degrade,9,True,va_risk,0.8,426,-6,False,False
ar_degrade,9,True,va_risk,0.85,431,-11,False,False
ar_degrade,9,True,va_risk,0.9,,,False,False
ar_degrade,10,True,mean_risk,0.3,132,288,True,False
ar_degrade,10,True,mean_risk,0.35,132,288,True,False
ar_degrade,10,True,mean_risk,0.4,172,248,True,False
ar_degrade,10,True,mean_risk,0.45,399,21,True,False
ar_degrade,10,True,mean_risk,0.5,401,19,True,False
ar_degrade,10,True,mean_risk,0.55,430,-10,False,False
ar_degrade,10,True,mean_risk,0.6,442,-22,False,False
ar_degrade,10,True,mean_risk,0.65,443,-23,False,False
ar_degrade,10,True,mean_risk,0.7,467,-47,False,False
ar_degrade,10,True,mean_risk,0.75,511,-91,False,False
ar_degrade,10,True,mean_risk,0.8,535,-115,False,False
ar_degrade,10,True,mean_risk,0.85,,,False,False
ar_degrade,10,True,mean_risk,0.9,,,False,False
ar_degrade,10,True,recovery_core_risk,0.3,99,321,True,False
ar_degrade,10,True,recovery_core_risk,0.35,103,317,True,False
ar_degrade,10,True,recovery_core_risk,0.4,133,287,True,False
ar_degrade,10,True,recovery_core_risk,0.45,225,195,True,False
ar_degrade,10,True,recovery_core_risk,0.5,314,106,True,False
ar_degrade,10,True,recovery_core_risk,0.55,401,19,True,False
ar_degrade,10,True,recovery_core_risk,0.6,430,-10,False,False
ar_degrade,10,True,recovery_core_risk,0.65,441,-21,False,False
ar_degrade,10,True,recovery_core_risk,0.7,443,-23,False,False
ar_degrade,10,True,recovery_core_risk,0.75,465,-45,False,False
ar_degrade,10,True,recovery_core_risk,0.8,468,-48,False,False
ar_degrade,10,True,recovery_core_risk,0.85,491,-71,False,False
ar_degrade,10,True,recovery_core_risk,0.9,532,-112,False,False
ar_degrade,10,True,ac_rl_core,0.3,175,245,True,False
ar_degrade,10,True,ac_rl_core,0.35,223,197,True,False
ar_degrade,10,True,ac_rl_core,0.4,315,105,True,False
ar_degrade,10,True,ac_rl_core,0.45,430,-10,False,False
ar_degrade,10,True,ac_rl_core,0.5,440,-20,False,False
ar_degrade,10,True,ac_rl_core,0.55,443,-23,False,False
ar_degrade,10,True,ac_rl_core,0.6,462,-42,False,False
ar_degrade,10,True,ac_rl_core,0.65,466,-46,False,False
ar_degrade,10,True,ac_rl_core,0.7,472,-52,False,False
ar_degrade,10,True,ac_rl_core,0.75,491,-71,False,False
ar_degrade,10,True,ac_rl_core,0.8,511,-91,False,False
ar_degrade,10,True,ac_rl_core,0.85,536,-116,False,False
ar_degrade,10,True,ac_rl_core,0.9,544,-124,False,False
ar_degrade,10,True,ac_risk,0.3,99,321,True,False
ar_degrade,10,True,ac_risk,0.35,100,320,True,False
ar_degrade,10,True,ac_risk,0.4,133,287,True,False
ar_degrade,10,True,ac_risk,0.45,155,265,True,False
ar_degrade,10,True,ac_risk,0.5,176,244,True,False
ar_degrade,10,True,ac_risk,0.55,223,197,True,False
ar_degrade,10,True,ac_risk,0.6,306,114,True,False
ar_degrade,10,True,ac_risk,0.65,429,-9,False,False
ar_degrade,10,True,ac_risk,0.7,431,-11,False,False
ar_degrade,10,True,ac_risk,0.75,440,-20,False,False
ar_degrade,10,True,ac_risk,0.8,443,-23,False,False
ar_degrade,10,True,ac_risk,0.85,463,-43,False,False
ar_degrade,10,True,ac_risk,0.9,471,-51,False,False
ar_degrade,10,True,rl_risk,0.3,443,-23,False,False
ar_degrade,10,True,rl_risk,0.35,453,-33,False,False
ar_degrade,10,True,rl_risk,0.4,464,-44,False,False
ar_degrade,10,True,rl_risk,0.45,467,-47,False,False
